location_name,date,temperature_c,precipitation_mm,humidity_pct,o3,pm1,pm10,pm25,relativehumidity,temperature,um003,year,month,tourist_arrivals
Imadol(SC-27)- GD Labs,2025-11-18,15.55,0.0,67.09,,31.9,,50.3,40.1,23.4,2210.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-19,15.23,0.0,81.7,,29.6,,46.6,40.1,23.3,1990.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-20,14.72,0.0,88.0,,29.2,,45.5,40.6,23.2,2010.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-21,14.48,0.0,87.79,,29.3,,45.4,41.6,22.8,1940.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-22,14.11,0.0,88.76,,29.4,,45.9,40.3,22.6,1960.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-23,13.52,0.0,85.05,,38.0,,63.3,40.8,22.1,2800.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-24,12.56,0.0,79.1,,42.1,,72.6,41.7,21.3,3120.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-25,13.19,0.0,70.19,,44.1,,73.5,41.2,20.4,3200.0,2025,Nov,116552
Imadol(SC-27)- GD Labs,2025-11-26,13.76,0.0,76.11,,37.9,,60.6,44.0,17.6,2710.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-06,18.03,0.0,75.37,,11.8,,23.0,38.0,28.6,822.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-07,17.35,0.0,79.89,,22.1,,35.9,43.0,25.0,1460.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-08,17.09,0.0,79.39,,23.4,,38.7,42.9,23.6,1650.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-09,17.09,0.0,75.24,,25.6,,40.7,42.7,23.4,1700.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-10,16.19,0.0,73.07,,25.3,,40.0,41.5,23.4,1690.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-11,15.76,0.0,73.9,,29.8,,47.4,41.6,23.4,2100.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-12,15.45,0.0,74.36,,31.0,,50.3,47.0,20.1,2190.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-13,15.0,0.0,75.51,,29.8,,48.5,42.0,22.2,2100.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-14,14.58,0.0,70.83,,32.6,,52.4,45.8,20.4,2290.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-16,14.88,0.0,74.77,,31.6,,51.1,40.4,22.8,2190.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-17,14.51,0.0,72.26,,32.8,,52.9,45.5,19.9,2310.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-18,15.55,0.0,67.09,,35.1,,55.9,41.7,23.0,2500.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-19,15.23,0.0,81.7,,31.9,,50.1,43.5,21.6,2240.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-20,14.72,0.0,88.0,,31.1,,48.9,44.5,21.2,2170.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-21,14.48,0.0,87.79,,30.3,,46.9,44.3,21.5,2110.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-22,14.11,0.0,88.76,,31.2,,48.5,49.1,18.6,2170.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-23,13.52,0.0,85.05,,39.6,,68.0,44.0,20.7,2950.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-24,12.56,0.0,79.1,,42.8,,76.0,42.0,21.2,3250.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-25,13.19,0.0,70.19,,44.8,,77.1,39.2,21.1,3360.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-26,13.76,0.0,76.11,,37.1,,60.4,37.3,21.0,2670.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-27,15.24,0.0,72.73,,46.1,,74.4,40.4,20.8,3440.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-28,14.73,0.0,74.04,,46.8,,74.5,35.3,23.1,3390.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-11-30,13.6,0.0,75.06,,37.4,,59.3,35.6,22.8,2670.0,2025,Nov,116552
Balkumari(SC-28)- GD Labs,2025-12-01,13.22,0.0,77.38,,56.9,,91.2,42.5,21.6,4280.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-03,12.94,0.0,65.61,,51.2,,89.0,41.1,22.7,3900.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-05,12.66,0.0,65.81,,33.5,,56.6,34.9,23.8,2360.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-07,12.55,0.0,68.9,,48.9,,80.9,40.7,20.7,3680.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-08,13.05,0.0,70.87,,44.7,,73.6,42.2,19.9,3270.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-09,12.43,0.0,71.63,,47.2,,76.8,41.9,20.1,3460.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-10,12.29,0.0,65.67,,42.2,,66.9,40.4,19.8,3030.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-11,12.7,0.0,64.78,,46.8,,74.7,38.9,20.4,3390.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-12,12.55,0.0,74.27,,56.2,,89.8,37.7,21.1,4110.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-13,13.0,0.0,73.7,,46.6,,73.0,37.7,20.3,3370.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-14,13.45,0.0,75.69,,64.7,,103.0,36.5,21.8,4790.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-15,12.67,0.0,81.06,,49.3,,78.3,39.5,19.7,3590.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-16,11.97,0.0,78.57,,43.9,,68.2,37.7,20.2,3120.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-17,11.15,0.0,75.72,,60.1,,95.5,40.4,21.3,4360.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-18,12.32,0.0,68.39,,67.8,,109.0,35.2,22.4,4910.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-19,11.73,0.0,71.31,,58.9,,94.5,38.3,21.1,4320.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-20,10.4,0.0,69.77,,51.5,,83.1,41.6,19.5,3790.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-21,10.47,0.0,74.81,,50.4,,81.6,43.0,19.0,3760.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-22,11.72,0.0,75.07,,53.9,,88.6,41.9,19.6,3970.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-23,11.39,0.0,75.35,,58.0,,92.9,39.4,19.9,4110.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-24,10.34,0.0,77.25,,40.2,,65.1,37.2,22.5,2890.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-25,9.77,0.0,76.42,,44.3,,73.5,36.8,21.9,3210.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-26,10.48,0.0,76.76,,52.8,,88.4,38.0,21.7,3780.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-28,10.68,0.0,74.18,,75.3,,128.0,40.5,21.3,5550.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-29,9.68,0.0,72.77,,67.5,,115.0,45.5,18.3,4900.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-30,8.5,0.0,70.64,,51.6,,85.7,39.8,20.7,3780.0,2025,Dec,98180
Balkumari(SC-28)- GD Labs,2025-12-31,9.21,0.0,63.44,,57.4,,96.0,38.9,21.6,4200.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-11-06,18.03,0.0,75.37,,14.2,,27.4,41.5,27.1,917.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-07,17.35,0.0,79.89,,21.3,,36.2,43.5,25.3,1410.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-08,17.09,0.0,79.39,,23.7,,39.1,41.3,25.3,1560.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-09,17.09,0.0,75.24,,25.9,,41.9,41.2,25.0,1710.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-10,16.19,0.0,73.07,,26.7,,42.7,41.5,24.5,1750.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-11,15.76,0.0,73.9,,27.9,,44.4,42.8,23.5,1860.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-12,15.45,0.0,74.36,,31.8,,52.3,48.0,20.7,2300.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-13,15.0,0.0,75.51,,36.5,,60.7,48.9,20.0,2740.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-14,14.58,0.0,70.83,,29.7,,48.2,47.1,21.0,2060.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-15,14.78,0.0,75.93,,32.5,,53.5,45.0,21.2,2300.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-16,14.88,0.0,74.77,,32.1,,52.9,43.7,21.9,2280.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-17,14.51,0.0,72.26,,33.5,,55.1,43.6,21.9,2420.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-18,15.55,0.0,67.09,,33.8,,55.2,43.6,22.4,2420.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-19,15.23,0.0,81.7,,33.4,,54.2,43.7,22.6,2400.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-20,14.72,0.0,88.0,,32.4,,51.7,43.9,22.5,2280.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-21,14.48,0.0,87.79,,31.5,,49.7,43.8,22.6,2210.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-22,14.11,0.0,88.76,,33.3,,53.0,42.8,21.7,2330.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-23,13.52,0.0,85.05,,36.9,,61.6,43.8,21.1,2700.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-24,12.56,0.0,79.1,,38.1,,67.0,42.7,21.3,2880.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-25,13.19,0.0,70.19,,39.3,,68.3,40.0,21.0,2940.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-26,13.76,0.0,76.11,,37.9,,62.2,39.1,20.7,2790.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-27,15.24,0.0,72.73,,53.9,,87.9,40.8,20.9,4020.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-28,14.73,0.0,74.04,,45.6,,73.2,39.8,21.5,3380.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-29,14.01,0.0,76.82,,35.5,,56.8,37.7,21.7,2660.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-11-30,13.6,0.0,75.06,,31.9,,49.7,43.0,18.9,2300.0,2025,Nov,116552
Tokha (SC - 32) - GD Labs,2025-12-03,12.94,0.0,65.61,,47.5,,83.5,45.9,21.0,3640.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-04,12.94,0.0,59.29,,39.4,,69.2,43.4,20.1,3000.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-05,12.66,0.0,65.81,,40.8,,70.9,42.5,20.6,3090.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-06,12.34,0.0,63.16,,44.3,,75.5,42.0,19.9,3330.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-07,12.55,0.0,68.9,,49.0,,83.7,43.4,19.9,3770.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-08,13.05,0.0,70.87,,53.9,,92.2,47.7,18.0,4110.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-19,11.73,0.0,71.31,,63.5,,102.0,41.5,20.4,4650.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-20,10.4,0.0,69.77,,55.7,,90.4,43.4,19.3,4150.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-21,10.47,0.0,74.81,,55.3,,91.1,43.7,19.7,4180.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-22,11.72,0.0,75.07,,46.4,,76.8,47.5,18.4,3560.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-24,10.34,0.0,77.25,,49.9,,82.5,41.0,21.1,3800.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-25,9.77,0.0,76.42,,44.9,,74.7,41.4,19.5,3400.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-26,10.48,0.0,76.76,,57.2,,96.9,42.4,19.5,4330.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-27,11.1,0.0,72.48,,58.0,,98.7,42.4,19.7,4390.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-28,10.68,0.0,74.18,,54.4,,93.6,44.2,19.2,4120.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-29,9.68,0.0,72.77,,56.7,,97.2,46.1,18.3,4230.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-30,8.5,0.0,70.64,,56.6,,96.1,46.1,18.2,4210.0,2025,Dec,98180
Tokha (SC - 32) - GD Labs,2025-12-31,9.21,0.0,63.44,,61.4,,105.0,45.5,18.2,4610.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-11-06,18.03,0.0,75.37,,40.3,,54.1,47.3,24.5,1210.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-07,17.35,0.0,79.89,,24.5,,38.5,46.4,24.2,1430.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-09,17.09,0.0,75.24,,23.6,,38.8,38.0,26.2,1510.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-10,16.19,0.0,73.07,,29.0,,46.0,40.3,24.5,1900.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-11,15.76,0.0,73.9,,29.4,,46.9,40.7,23.8,1930.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-12,15.45,0.0,74.36,,33.2,,53.4,42.6,22.6,2290.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-13,15.0,0.0,75.51,,32.9,,53.8,39.4,23.6,2270.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-14,14.58,0.0,70.83,,40.7,,66.1,43.2,22.3,3000.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-15,14.78,0.0,75.93,,36.2,,58.1,40.2,22.9,2510.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-16,14.88,0.0,74.77,,35.3,,57.9,40.7,22.6,2450.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-17,14.51,0.0,72.26,,37.8,,60.8,42.9,21.3,2620.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-18,15.55,0.0,67.09,,32.3,,52.5,38.3,24.3,2200.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-19,15.23,0.0,81.7,,35.4,,56.0,41.2,22.7,2450.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-20,14.72,0.0,88.0,,35.4,,56.2,41.6,22.5,2430.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-21,14.48,0.0,87.79,,35.7,,56.1,42.2,22.6,2450.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-22,14.11,0.0,88.76,,33.2,,51.8,41.0,22.2,2230.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-23,13.52,0.0,85.05,,45.0,,74.8,41.2,21.6,3230.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-24,12.56,0.0,79.1,,49.2,,85.3,41.2,21.8,3580.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-25,13.19,0.0,70.19,,46.3,,76.4,35.0,22.8,3300.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-26,13.76,0.0,76.11,,45.3,,73.8,37.7,21.3,3240.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-27,15.24,0.0,72.73,,58.3,,92.5,39.4,21.1,4230.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-28,14.73,0.0,74.04,,58.4,,90.5,41.3,19.4,4250.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-11-30,13.6,0.0,75.06,,36.8,,58.6,36.8,22.8,2610.0,2025,Nov,116552
Kaushaltar (SC - 33) GD labs,2025-12-01,13.22,0.0,77.38,,51.1,,80.6,41.6,21.2,3690.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-02,13.09,0.0,66.35,,59.7,,99.0,42.9,21.2,4370.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-03,12.94,0.0,65.61,,60.5,,102.0,42.7,21.3,4470.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-05,12.66,0.0,65.81,,29.9,,51.1,33.9,23.3,2030.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-07,12.55,0.0,68.9,,54.4,,88.5,38.9,21.6,3930.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-08,13.05,0.0,70.87,,55.0,,88.5,41.3,20.1,3940.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-09,12.43,0.0,71.63,,57.4,,92.4,39.9,20.6,4150.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-10,12.29,0.0,65.67,,52.7,,83.0,38.8,20.4,3760.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-11,12.7,0.0,64.78,,56.7,,88.6,38.1,20.5,4050.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-12,12.55,0.0,74.27,,58.6,,92.6,38.3,20.3,4210.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-13,13.0,0.0,73.7,,66.3,,104.0,37.7,20.4,4780.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-14,13.45,0.0,75.69,,69.2,,108.0,37.9,20.4,5010.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-15,12.67,0.0,81.06,,58.0,,91.9,37.9,20.2,4200.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-16,11.97,0.0,78.57,,54.0,,83.9,38.8,19.9,3850.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-17,11.15,0.0,75.72,,62.1,,96.6,40.2,20.1,4500.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-18,12.32,0.0,68.39,,75.3,,119.0,37.9,20.3,5440.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-19,11.73,0.0,71.31,,61.5,,96.3,38.0,20.1,4440.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-20,10.4,0.0,69.77,,58.2,,91.4,39.8,20.1,4170.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-21,10.47,0.0,74.81,,70.7,,112.0,40.8,20.1,5130.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-22,11.72,0.0,75.07,,64.6,,104.0,40.0,20.0,4660.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-23,11.39,0.0,75.35,,67.3,,106.0,38.7,20.0,4860.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-24,10.34,0.0,77.25,,53.3,,84.2,39.4,19.9,3820.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-25,9.77,0.0,76.42,,50.5,,81.3,40.1,19.6,3670.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-26,10.48,0.0,76.76,,58.7,,95.7,40.5,19.4,4250.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-27,11.1,0.0,72.48,,66.4,,108.0,40.7,19.5,4830.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-28,10.68,0.0,74.18,,67.0,,109.0,41.0,19.6,4910.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-29,9.68,0.0,72.77,,57.9,,94.6,40.9,19.4,4210.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-30,8.5,0.0,70.64,,62.0,,100.0,40.8,19.2,4530.0,2025,Dec,98180
Kaushaltar (SC - 33) GD labs,2025-12-31,9.21,0.0,63.44,,62.4,,101.0,40.3,19.5,4530.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-07,21.14,0.0,83.76,,105.0,,193.0,48.2,28.7,7800.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-08,20.31,0.0,82.07,,162.0,,320.0,49.2,27.2,12100.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-09,20.01,0.0,82.56,,118.0,,226.0,45.9,28.4,8790.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-10,19.11,0.0,81.34,,139.0,,274.0,45.8,27.0,10400.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-11,18.47,0.0,83.73,,153.0,,307.0,47.3,25.9,11400.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-12,18.73,0.0,82.08,,122.0,,226.0,50.4,25.1,9020.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-13,19.02,0.0,77.13,,89.6,,159.0,49.2,26.0,6640.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-14,19.34,0.0,73.3,,100.0,,178.0,50.4,25.5,7400.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-15,19.43,0.0,72.8,,102.0,,184.0,45.8,27.6,7530.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-16,19.1,0.0,72.64,,93.0,,169.0,45.5,27.8,6900.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-17,18.86,0.0,74.39,,87.7,,158.0,46.5,27.7,6490.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-18,19.27,0.0,78.38,,86.7,,154.0,44.4,28.6,6410.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-19,19.94,0.0,81.26,,61.9,,105.0,46.9,27.6,4500.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-20,19.71,0.0,81.09,,69.0,,118.0,47.3,27.6,4990.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-21,19.77,0.0,79.11,,57.4,,96.3,47.4,26.8,4170.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-22,19.04,0.0,82.49,,79.2,,138.0,45.8,26.3,5850.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-23,18.19,0.0,81.19,,119.0,,223.0,48.1,24.7,8840.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-24,17.81,0.0,75.33,,128.0,,247.0,48.1,24.3,9540.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-25,17.84,0.0,75.83,,109.0,,206.0,47.7,24.4,8130.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-26,18.54,0.0,72.22,,105.0,,191.0,49.1,24.7,7760.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-27,19.35,0.0,71.44,,90.0,,161.0,48.9,25.2,6660.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-28,19.13,0.0,74.64,,91.1,,159.0,47.3,25.4,6730.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-29,17.93,0.0,78.03,,104.0,,182.0,46.6,25.5,7670.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-11-30,17.28,0.0,78.52,,154.0,,294.0,49.1,24.4,11400.0,2025,Nov,116552
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-01,17.46,0.0,76.61,,150.0,,280.0,49.2,23.0,11100.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-02,16.03,0.0,70.86,,169.0,,334.0,51.1,22.5,12600.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-03,16.65,0.0,72.37,,152.0,,297.0,50.5,23.7,11300.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-04,16.54,0.0,69.49,,145.0,,273.0,49.5,23.6,10700.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-05,15.3,0.0,74.5,,141.0,,266.0,46.8,24.2,10500.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-06,14.76,0.0,73.56,,165.0,,318.0,47.6,23.3,12200.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-07,15.3,0.0,71.7,,189.0,,381.0,49.2,22.5,14100.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-08,16.68,0.0,73.15,,143.0,,268.0,49.0,22.8,10600.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-09,16.82,0.0,73.42,,126.0,,233.0,48.8,23.2,9310.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-10,16.24,0.0,69.54,,122.0,,224.0,48.6,23.4,9040.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-11,16.5,0.0,71.3,,129.0,,233.0,48.8,23.1,9490.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-12,17.14,0.0,70.69,,116.0,,211.0,48.2,23.3,8590.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-13,17.8,0.0,71.32,,102.0,,183.0,47.1,23.5,7520.0,2025,Dec,98180
CEN-SR-04: Birgunj Metropolitan City Ward No 25,2025-12-14,17.99,0.0,72.86,,92.6,,164.0,46.3,23.8,6820.0,2025,Dec,98180
